1479424215880976321,-0.0132173,0.00103893906341
1479424215930775951,-0.0178292,0.00349065847695
1479424215980916687,-0.023091,0.00349065847695
1479424216030737492,-0.0133567,0.00523598771542
1479424216080827865,-0.00772511,0.00623351662237
1479424216130778849,-0.00115177,0.0142974665448
1479424216180687241,0.0118429,0.0238374389065
1479424216230735818,0.00805351,0.033161256462300004
1479424216280736012,0.0247205,0.0322000511415
1479424216330780633,0.0172529,0.029587548536
1479424216380799785,0.0173346,0.0279252678156
1479424216430781730,0.0149566,0.0279923641137
1479424216480762377,0.0196768,0.0332766252061
1479424216530765955,0.027219,0.0366117483363
1479424216580819669,0.0197791,0.033986320753
1479424216630792775,0.0259651,0.033161256462300004
1479424216680854175,0.0243342,0.033161256462300004
1479424216730862316,0.0252156,0.0313504080737
1479424216780885293,0.0171491,0.0270326451582
1479424216830915255,0.0136482,0.024395335363
1479424216880892024,0.0214191,0.0165673534076
1479424216930863448,0.0106439,0.0069813169539
1479424216980850063,0.0103159,0.0069813169539
1479424217030843881,0.00834026,0.0069813169539
1479424217080912028,0.00892781,0.0157079640776
1479424217131110240,0.0156587,0.0191921367411
1479424217180921434,0.00994337,0.0174532923847
1479424217230878765,-0.00293627,0.0157079640776
1479424217280910319,-0.00367189,0.0166329277221
1479424217330970388,0.000858329,0.0191986225545
1479424217380972236,-0.0183772,0.0174532923847
1479424217430969417,-0.0230264,0.0174532923847
1479424217480951876,-0.0125168,0.0174532923847
1479424217531074057,-0.00905132,0.0157079640776
1479424217580979521,0.00896044,0.0157079640776
1479424217630965458,0.0123861,0.0139626339078
1479424217680948110,7.41929e-05,0.0157079640776
1479424217734361638,-0.00683144,0.0139626339078
1479424217781076117,0.00849736,0.0139626339078
1479424217831057340,0.000971749,0.0139626339078
1479424217881013989,0.00852222,0.012217304669299999
1479424217931011152,0.0108619,0.010602908007399998
1479424217981167588,-0.00396127,0.011216483386799998
1479424218031072919,-0.00685804,0.012217304669299999
1479424218081022005,-0.016572,0.00976207508568
1479424218131058875,0.000510663,0.008726646192370001
1479424218181091919,0.00493952,0.008726646192370001
1479424218231056575,-0.00205371,0.011864967051699999
1479424218281119756,0.00736271,0.0198967226555
1479424218331349662,0.00777837,0.031093686579200003
1479424218381131164,0.00901693,0.0338453962477
1479424218431158000,0.0148918,0.033352893090900004
1479424218481117250,0.0103638,0.0324923773231
1479424218531217298,0.00986549,0.0281266091967
1479424218581217570,-0.00616352,0.0231122685046
1479424218631187931,-0.000726186,0.0126564728877
1479424218681141521,0.00759725,0.0069813169539
1479424218731231871,0.00130188,0.0069813169539
1479424218781192959,0.0125954,0.0117029367671
1479424218831165765,0.00731101,0.020423341373400003
1479424218881180254,0.0112035,0.0226892810315
1479424218931253244,0.0155193,0.0226892810315
1479424218981271764,0.0125442,0.0191986225545
1479424219031211609,0.0156781,0.0206625202911
1479424219081154953,0.0193273,0.023271918881299997
1479424219131202790,0.0149616,0.024434609338599998
1479424219181246073,0.0155718,0.026179939508400002
1479424219231243131,0.0153289,0.026179939508400002
1479424219281300036,0.0158867,0.026179939508400002
1479424219331302747,0.0160263,0.026179939508400002
1479424219381309255,0.0135043,0.026179939508400002
1479424219431282688,0.0173264,0.0279252678156
1479424219481309700,0.0221356,0.029670597985400005
1479424219531345305,0.0307637,0.029670597985400005
1479424219581350087,0.0190668,0.033161256462300004
1479424219631327374,0.0192767,0.033161256462300004
1479424219681364208,0.0171169,0.0336744652476
1479424219731299498,0.0301886,0.038397245109099996
1479424219781344979,0.0289193,0.038397245109099996
1479424219831397334,0.0209512,0.038397245109099996
1479424219881387746,0.0254082,0.038397245109099996
1479424219931489503,0.0277025,0.038397245109099996
1479424219981403661,0.0402216,0.0361794085941
1479424220031371306,0.0286304,0.0314159281552
1479424220082076483,0.0280355,0.0279252678156
1479424220131542117,0.00836383,0.0279252678156
1479424220181493402,0.0027861,0.029670597985400005
1479424220231483220,0.000510193,0.0279252678156
1479424220281430852,0.00965483,0.0271039815969
1479424220331478867,0.0112959,0.0166060843016
1479424220381466691,0.0119776,0.00791080818139
1479424220431408088,0.00973859,0.0022209151695300002
1479424220482160072,0.0114278,0.00216770844257
1479424220531471932,0.004825,0.006506255999510001
1479424220581417482,0.00516196,0.008726646192370001
1479424220631476335,-0.00411521,0.008726646192370001
1479424220683315479,-0.000959039,0.0104719754308
1479424220731536706,0.00557347,0.0104719754308
1479424220781546160,0.00544786,0.012217304669299999
1479424220831545500,0.00505209,0.012217304669299999
1479424220881546477,-0.000343114,0.011865716959799998
1479424220931547203,0.00663392,0.0104719754308
1479424220981547886,-0.00251155,0.008726646192370001
1479424221031555584,-0.0133172,0.008726646192370001
1479424221081629093,-0.0165564,0.00840017106959
1479424221131588304,-0.0120988,0.0069813169539
1479424221181583547,-0.0120016,0.0069813169539
1479424221231555810,-0.00410701,0.0069813169539
1479424221281695234,-0.00546927,0.0069813169539
1479424221331664688,-0.00543529,0.0069813169539
1479424221381654122,-0.00744364,0.00523598771542
1479424221431583431,-0.00949087,0.00523598771542
1479424221481834472,-0.00757846,0.0049475442585200004
1479424221531631336,-0.013356,0.00349065847695
1479424221581655547,-0.0126751,0.00349065847695
1479424221631767460,-0.0226234,0.00349065847695
1479424221681674117,-0.0147999,0.0032464034768299997
1479424221731706724,-0.0141618,-0.00160143633072
1479424221781707894,-0.0304639,-0.0258420344986
1479424221831700915,-0.0452944,-0.0469273756073
1479424221881728672,-0.0393135,-0.0521384712839
1479424221931709590,-0.0214088,-0.0427970828143
1479424221981732600,0.00930285,-0.017979735378900002
1479424222031762231,0.00949697,0.00107132875429
1479424222081731370,0.00899626,0.00717256002751
1479424222131803598,0.00455167,0.0115304172363
1479424222181769082,-0.000233069,0.0104719754308
1479424222231726774,0.0049035,0.008726646192370001
1479424222282223976,0.00149468,0.0104719754308
1479424222331799263,-0.0163258,0.008726646192370001
1479424222381785942,-0.00174475,0.00523598771542
1479424222431807438,0.00620787,0.00523598771542
1479424222483862745,-0.00287306,0.00523598771542
1479424222531879662,-0.0105256,0.00523598771542
